sentence,keywords,parent,level,name,title,stockName,stockCode,degrees,positions,mbas,totalCount
"范勇建先生,男,1971年出生,中南大学工学学士,西安交通大学经济学硕士,中国国籍,无永久境外居留权","[""西安交通大学""]","范勇建先生,男,1971年出生,中南大学工学学士,西安交通大学经济学硕士,中国国籍,无永久境外居留权",1,范勇建,"董事会秘书,副总经理",蓝晓科技,300487,"[""本科"",""硕士""]",[],[],2
"吴昆先生,1953年出生,汉族,中国国籍,无境外永久居留权,博士学位,1985年至1986年在哈尔滨工业大学任材料及热处理教研室助教","[""哈尔滨工业大学""]","吴昆先生,1953年出生,汉族,中国国籍,无境外永久居留权,博士学位,1985年至1986年在哈尔滨工业大学任材料及热处理教研室助教",1,吴昆,独立董事,中飞股份,300489,"[""博士""]",[],[],1
1986年至1992年在哈尔滨工业大学任材料及热处理教研室讲师,"[""哈尔滨工业大学""]",1986年至1992年在哈尔滨工业大学任材料及热处理教研室讲师,1,吴昆,独立董事,中飞股份,300489,[],"[""讲师""]",[],1
1992年至1997年在哈尔滨工业大学任材料及热处理教研室副教授,"[""哈尔滨工业大学""]",1992年至1997年在哈尔滨工业大学任材料及热处理教研室副教授,1,吴昆,独立董事,中飞股份,300489,[],"[""教授""]",[],1
1997年至今在哈尔滨工业大学任材料学院教授,"[""哈尔滨工业大学""]",1997年至今在哈尔滨工业大学任材料学院教授,1,吴昆,独立董事,中飞股份,300489,[],"[""教授""]",[],1
1999年至今在哈尔滨工业大学任材料学院博士生导师,"[""哈尔滨工业大学""]",1999年至今在哈尔滨工业大学任材料学院博士生导师,1,吴昆,独立董事,中飞股份,300489,"[""博士""]","[""导师""]",[],2
"董晓峰,男,1977年生,中国国籍,无境外永久居留权,同济大学EMBA,高级工程师","[""同济大学""]","董晓峰,男,1977年生,中国国籍,无境外永久居留权,同济大学EMBA,高级工程师",1,董晓峰,副总经理,美尚生态,300495,[],[],"[""MBA""]",1
"2000年4月至2002年7月,任电子科技大学经济与管理学院助教","[""电子科技大学""]","2000年4月至2002年7月,任电子科技大学经济与管理学院助教",1,倪得兵,独立董事,天邑股份,300504,[],[],"[""管理学""]",1
"2002年8月至2007年7月,任电子科技大学经济与管理学院讲师","[""电子科技大学""]","2002年8月至2007年7月,任电子科技大学经济与管理学院讲师",1,倪得兵,独立董事,天邑股份,300504,[],"[""讲师""]","[""管理学""]",2
"2007年8月至2011年7月,任电子科技大学经济与管理学院副教授","[""电子科技大学""]","2007年8月至2011年7月,任电子科技大学经济与管理学院副教授",1,倪得兵,独立董事,天邑股份,300504,[],"[""教授""]","[""管理学""]",2
"2010年12月至今,任电子科技大学经济与管理学院博士生导师","[""电子科技大学""]","2010年12月至今,任电子科技大学经济与管理学院博士生导师",1,倪得兵,独立董事,天邑股份,300504,"[""博士""]","[""导师""]","[""管理学""]",3
"2011年8月至今,任电子科技大学经济与管理学院教授","[""电子科技大学""]","2011年8月至今,任电子科技大学经济与管理学院教授",1,倪得兵,独立董事,天邑股份,300504,[],"[""教授""]","[""管理学""]",2
"郑之开先生1992年毕业于哈尔滨工业大学,获得自动控制专业学士学位","[""哈尔滨工业大学""]","郑之开先生1992年毕业于哈尔滨工业大学,获得自动控制专业学士学位",1,郑之开,总经理,维宏股份,300508,"[""本科""]",[],[],1
"2001年毕业于电子科技大学测试技术及仪器专业,获工学硕士学位","[""电子科技大学""]","2001年毕业于电子科技大学测试技术及仪器专业,获工学硕士学位",1,黄晓雷,总经理,新易盛,300502,"[""硕士""]",[],[],1
"王伟先生,中国国籍,无永久境外居留权,1974年3月出生,毕业于中国人民大学,研究生学历","[""中国人民大学""]","王伟先生,中国国籍,无永久境外居留权,1974年3月出生,毕业于中国人民大学,研究生学历",1,王伟,副总经理,昊志机电,300503,"[""硕士""]",[],[],1
"2005年10月至今,任电子科技大学自动化工程学院副教授","[""电子科技大学""]","2005年10月至今,任电子科技大学自动化工程学院副教授",1,林云松,独立董事,天邑股份,300504,[],"[""教授""]",[],1
"李小军先生:男,出生于1973年2月,中国国籍,西安交通大学工商管理(会计学)博士,云南财经大学会计学院副院长,硕士研究生导师","[""西安交通大学""]","李小军先生:男,出生于1973年2月,中国国籍,西安交通大学工商管理(会计学)博士,云南财经大学会计学院副院长,硕士研究生导师",1,李小军,独立董事,川金诺,300505,"[""博士"",""硕士""]","[""院长"",""导师""]","[""工商管理""]",5
"邵怀宗先生,中国国籍,无境外永久居留权,出生于1969年5月,研究生学历,博士学位,信号与信息处理专业,电子科技大学教授","[""电子科技大学""]","邵怀宗先生,中国国籍,无境外永久居留权,出生于1969年5月,研究生学历,博士学位,信号与信息处理专业,电子科技大学教授",1,邵怀宗,独立董事,新易盛,300502,"[""博士"",""硕士""]","[""教授""]",[],3
"历任华北光电技术研究所(北京)助理工程师,西南技术物理研究所工程师,电子科技大学副教授","[""电子科技大学""]","历任华北光电技术研究所(北京)助理工程师,西南技术物理研究所工程师,电子科技大学副教授",1,邵怀宗,独立董事,新易盛,300502,[],"[""教授""]",[],1
现任电子科技大学教授,"[""电子科技大学""]",现任电子科技大学教授,1,邵怀宗,独立董事,新易盛,300502,[],"[""教授""]",[],1
"2006年3月至今,历任同济大学机械与能源工程学院讲师、副教授和教授","[""同济大学""]","2006年3月至今,历任同济大学机械与能源工程学院讲师、副教授和教授",1,徐立云,独立董事,维宏股份,300508,[],"[""教授"",""讲师""]",[],2
"谢皓女士2002年毕业于杭州电子科技大学,获得通信工程学士学位","[""电子科技大学""]","谢皓女士2002年毕业于杭州电子科技大学,获得通信工程学士学位",1,谢皓,监事,维宏股份,300508,"[""本科""]",[],[],1
"胡学民先生,中国国籍,无境外永久居留权,出生于1966年12月,大专学历,毕业于四川大学无线电电子学专业","[""四川大学""]","胡学民先生,中国国籍,无境外永久居留权,出生于1966年12月,大专学历,毕业于四川大学无线电电子学专业",1,胡学民,董事,新易盛,300502,"[""毕业""]",[],[],1
"周智勇:男1964年出生,中国国籍,无境外永久居留权,毕业于国防科技大学计算机应用专业,大专学历,工程师","[""国防科技大学""]","周智勇:男1964年出生,中国国籍,无境外永久居留权,毕业于国防科技大学计算机应用专业,大专学历,工程师",1,周智勇,副总经理,三德科技,300515,"[""毕业""]",[],[],1
2003年6月30日毕业于湖南大学会计专业,"[""湖南大学""]",2003年6月30日毕业于湖南大学会计专业,1,廖冬丽,财务总监,友讯达,300514,"[""毕业""]",[],[],1
"朱先德:1964年出生,中国国籍,无境外永久居留权,毕业于国防科技大学计算机应用专业,本科学历,高级工程师","[""国防科技大学""]","朱先德:1964年出生,中国国籍,无境外永久居留权,毕业于国防科技大学计算机应用专业,本科学历,高级工程师",1,朱先德,"董事长,董事",三德科技,300515,"[""本科""]",[],[],1
1991年7月至2007年1月在南昌大学经济管理学院工作,"[""南昌大学""]",1991年7月至2007年1月在南昌大学经济管理学院工作,1,宋夏云,独立董事,新光药业,300519,[],[],"[""管理学""]",1
"1986年毕业于四川大学无线电电子专业,获学士学位","[""四川大学""]","1986年毕业于四川大学无线电电子专业,获学士学位",1,舒杰红,副总经理,友讯达,300514,"[""本科""]",[],[],1
"周侠,男,1966年生,毕业于北京航空航天大学,工业系统工程管理专业本科","[""北京航空航天大学""]","周侠,男,1966年生,毕业于北京航空航天大学,工业系统工程管理专业本科",1,周侠,董事,辰安科技,300523,"[""本科""]",[],[],1
"王萍,女,1969年生,毕业于西安交通大学,计算机软件专业本科,高级工程师","[""西安交通大学""]","王萍,女,1969年生,毕业于西安交通大学,计算机软件专业本科,高级工程师",1,王萍,副总裁,辰安科技,300523,"[""本科""]",[],[],1
"张瑞燕先生:1968年出生,中国国籍,厦门大学会计硕士,西北工业大学工学学士,取得中级会计师和高级财务管理师职称","[""西北工业大学""]","张瑞燕先生:1968年出生,中国国籍,厦门大学会计硕士,西北工业大学工学学士,取得中级会计师和高级财务管理师职称",1,张瑞燕,财务总监,中潜股份,300526,"[""本科"",""硕士""]",[],[],2
"邵健锋,中国国籍,无境外居留权,1978年生,中国人民大学EMBA","[""中国人民大学""]","邵健锋,中国国籍,无境外居留权,1978年生,中国人民大学EMBA",1,邵健锋,常务副总裁,今天国际,300532,[],[],"[""MBA""]",1
"张明渊先生:1985年生,中国国籍,无境外永久居留权,中山大学本科学历、四川大学研究生学历","[""四川大学""]","张明渊先生:1985年生,中国国籍,无境外永久居留权,中山大学本科学历、四川大学研究生学历",1,张明渊,董事会秘书,健帆生物,300529,"[""本科"",""硕士""]",[],[],2
同济大学中德学院教授、博士生导师,"[""同济大学""]",同济大学中德学院教授、博士生导师,1,房殿军,独立董事,今天国际,300532,"[""博士""]","[""教授"",""导师""]",[],3
"现任同济大学智能型新能源汽车协同创新中心主任、博士生导师,上海市人民政府参事,上海海立(集团)股份有限公司独立董事,兼任同济汽车设计研究院有限公司董事长,国家“新能源汽车""试点专项总体专家组成员,国家教育部科技委学部委员,汽车节能与安全国家重点实验学术委员会委员,汽车动态模拟国家重点实验室学术委员会委员,汽车车身先进设计制造国家重点实验室学术委员会委员,上海汽车工程学会副理事长,华众车载控股有限公司非执行董事,广东达志环保科技股份有限公司、潍柴动力股份有限公司独立董事","[""同济大学""]","现任同济大学智能型新能源汽车协同创新中心主任、博士生导师,上海市人民政府参事,上海海立(集团)股份有限公司独立董事,兼任同济汽车设计研究院有限公司董事长,国家“新能源汽车""试点专项总体专家组成员,国家教育部科技委学部委员,汽车节能与安全国家重点实验学术委员会委员,汽车动态模拟国家重点实验室学术委员会委员,汽车车身先进设计制造国家重点实验室学术委员会委员,上海汽车工程学会副理事长,华众车载控股有限公司非执行董事,广东达志环保科技股份有限公司、潍柴动力股份有限公司独立董事",1,余卓平,独立董事,达志科技,300530,"[""博士""]","[""导师"",""主任""]",[],3
"曾任上汽集团外部董事、上海航天汽车机电股份有限公司独立董事,同济大学校长助理","[""同济大学""]","曾任上汽集团外部董事、上海航天汽车机电股份有限公司独立董事,同济大学校长助理",1,余卓平,独立董事,达志科技,300530,[],"[""校长""]",[],1
"1983年9月至1987年7月就读于西安交通大学医学院(原西安医科大学),1987年7月至2001年2月任职于甘肃省新医药学研究所药物分析研究室,先后担任实习研究员,助理研究员,副所长,副主任药师等职务,兼任甘肃省肿瘤医院实验药厂厂长","[""西安交通大学""]","1983年9月至1987年7月就读于西安交通大学医学院(原西安医科大学),1987年7月至2001年2月任职于甘肃省新医药学研究所药物分析研究室,先后担任实习研究员,助理研究员,副所长,副主任药师等职务,兼任甘肃省肿瘤医院实验药厂厂长",1,石晓峰,独立董事,陇神戎发,300534,[],"[""研究员"",""主任"",""所长""]",[],3
