_id,code,stockName,market,ipoDate,__v,actualController,actualControllerSharePercentage,companyName,employeeAmount,englishName,foundedDate,goPublicDate,industry,location,mainBusiness,phone,productsName,province,registeredCapital,updatedAt,website,actualControllerType,subIndustry,stockCode,guoBiaoIndustry,guoBiaoIndustryCode,guoBiaoSubIndustry,guoBiaoSubIndustryCode,totalMember,partyMember
"""5f4adeae2018c1179b9ddfc8""",300043,星辉娱乐,深圳创业板,1263945600000,0,陈雁升、陈冬琼,32.77、11.04%,星辉互动娱乐股份有限公司,2482,Rastar Group,2000-05-31,2010-01-20,传媒 — 互联网传媒,广东省广州市天河区黄埔大道西122号星辉中心26楼,玩具、游戏、体育、投资,86-020-28123517,"[""车模"",""婴童用品"",""游戏"",""电视转播权"",""赞助及广告"",""票务"",""会员"",""球员转会"",""足球衍生品""]",广东省,12.44亿元,1608535531586,www.rastar.com,个人,互联网传媒,300043.SZ,信息传输、软件和信息技术服务业,I,互联网和相关服务,64,13,1
"""5f4adeae2018c1179b9ddfc9""",300044,赛为智能,深圳创业板,1263945600000,0,周勇,13.48%,深圳市赛为智能股份有限公司,1006,"Shenzhen Sunwin Intelligent Co.,Ltd.",1997-02-27,2010-01-20,计算机 — 计算机应用,广东省深圳市南山区高新区科技中二路软件园2号楼3楼,人工智能算法、软件硬件的研发、生产和销售以及应用场景的智能解决方案。,86-0755-86169631;86-0755-86169980,"[""人工智能"",""智慧城市"",""教育医疗"",""贸易""]",广东省,7.78亿元,1608535535562,www.szsunwin.com,个人,计算机应用,300044.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,17,6
"""5f4adeae2018c1179b9ddfca""",300045,华力创通,深圳创业板,1263945600000,0,高小离、王琦、熊运鸿,17.70、13.88、5.50%,北京华力创通科技股份有限公司,699,Hwa Create Corporation,2001-06-01,2010-01-20,计算机 — 计算机设备,北京市海淀区东北旺西路8号院乙18号楼,机电仿真测试、仿真应用开发、卫星导航及其仿真测试和雷达通信及其仿真测试等领域。,86-010-82966393,"[""卫星应用"",""雷达信号处理"",""机电仿真测试"",""仿真应用集成"",""轨道交通应用""]",北京市,6.14亿元,1608535539714,www.hwacreate.com.cn,个人,计算机设备,300045.SZ,制造业,C,专用设备制造业,35,24,0
"""5f4adeae2018c1179b9ddfcb""",300046,台基股份,深圳创业板,1263945600000,0,邢雁,16.19%,湖北台基半导体股份有限公司,511,"Tech Semiconductors Co.,Ltd.",2004-01-02,2010-01-20,电子 — 半导体,湖北省襄阳市襄城区胜利街162号,大功率半导体器件及其功率组件的研发、制造、销售及服务；提供互联网影视内容,86-0710-3506236,"[""晶闸管"",""模块""]",湖北省,2.13亿元,1608535546301,www.tech-sem.com,个人,半导体,300046.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,15,0
"""5f4adeae2018c1179b9ddfcc""",300047,天源迪科,深圳创业板,1263945600000,0,,,深圳天源迪科信息技术股份有限公司,5380,"Shenzhen Tianyuan Dic Information Technology Co.,Ltd.",1993-01-18,2010-01-20,计算机 — 计算机应用,广东省深圳市南山区高新区南区市高新技术工业村T3栋B3层,"电信运营商的BSS业务,包括融合计费、客户关系、大数据软件及相关的运营、增值和咨询服务,政府和企业的应用软件、系统集成及服务,网络产品的总代业务。",86-0755-26745678,"[""应用软件"",""技术服务"",""运营业务"",""系统集成"",""网络产品销售""]",广东省,6.38亿元,1608535555253,www.tydic.com,,计算机应用,300047.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,21,1
"""5f4adeae2018c1179b9ddfcd""",300048,合康新能,深圳创业板,1263945600000,0,何享健,5.66%,北京合康新能科技股份有限公司,1742,"Hiconics Eco-Energy Technology Co.,Ltd.",2003-06-11,2010-01-20,电气设备 — 电气自动化设备,北京市大兴区经济技术开发区博兴二路3号2幢1层,高中低压及防爆变频器的研发、生产与销售,86-010-59180256,"[""节能设备高端制造"",""节能环保"",""新能源类""]",北京市,11.08亿元,1608535560696,www.hiconics.com,个人,电气自动化设备,300048.SZ,制造业,C,电气机械及器材制造业,38,15,0
"""5f4adeae2018c1179b9ddfce""",300049,福瑞股份,深圳创业板,1263945600000,0,王冠一,14.78%,内蒙古福瑞医疗科技股份有限公司,519,"Inner Mongolia Furui Medical Science Co.,Ltd.",2001-12-26,2010-01-20,医药生物 — 医疗器械Ⅱ,北京市朝阳区新源里16号琨莎中心2座7层,药品生产与销售、诊断设备研发与销售以及O2O重度垂直慢性肝病管理医疗服务业务。,86-010-84683855,"[""自有药品"",""流通药品"",""设备及技术""]",内蒙古自治区,2.63亿元,1608535566126,www.fu-rui.com,个人,医疗器械Ⅱ,300049.SZ,制造业,C,专用设备制造业,35,20,0
"""5f4adeae2018c1179b9ddfcf""",300050,世纪鼎利,深圳创业板,1263945600000,0,叶滨,16.75%,珠海世纪鼎利科技股份有限公司,1232,"Dingli Corp., Ltd.",2001-10-19,2010-01-20,通信 — 通信设备,广东省珠海市香洲区港湾大道科技五路8号一层,"提供移动通信网络优化方案综合服务,为电信运营商和电信设备供应商提供移动通信网络优化测试分析系统，及为电信运营商提供“一站式”的移动通信网络服务。",86-0756-3626066,"[""无线网络优化产品"",""物联网行业解决方案"",""网络优化及技术服务"",""IT职业教育及实训系统平台"",""IT职业教育及实训服务"",""教育咨询及培训""]",广东省,5.72亿元,1608535571603,www.dingli.com,个人,通信设备,300050.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,10,0
"""5f4adeae2018c1179b9ddfd0""",300051,三五互联,深圳创业板,1265846400000,0,龚少晖,36.62%,厦门三五互联科技股份有限公司,660,"Xiamen 35.Com Technology Co.,Ltd.",2004-04-01,2010-02-11,传媒 — 互联网传媒,福建省厦门市思明区火炬高新技术产业开发区软件园二期观日路8号,提供专业的企业邮箱、网站建设、网络域名、移动电子商务、游戏等软件产品和服务。,86-0592-2950819;86-13535350350,"[""企业邮箱"",""网络域名"",""网站建设"",""软件产品销售"",""游戏产品"",""移动转售通信产品"",""房屋租赁""]",福建省,3.66亿元,1608535576224,www.35.com,个人,互联网传媒,300051.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,11,0
"""5f4adeae2018c1179b9ddfd1""",300052,中青宝,深圳创业板,1265846400000,0,李瑞杰、张云霞,11.26、1.56%,深圳中青宝互动网络股份有限公司,329,"Shenzhen Zqgame Co.,Ltd",2003-07-22,2010-02-11,传媒 — 互联网传媒,广东省深圳市南山区深圳湾科技生态园三期10A栋21-23层,网络游戏的开发与运营,86-0755-26733925,"[""MMO游戏"",""网页游戏"",""手机游戏"",""广告服务"",""云服务业务"",""科技文旅业务""]",广东省,2.63亿元,1608535581697,www.zqgame.com,个人,互联网传媒,300052.SZ,信息传输、软件和信息技术服务业,I,互联网和相关服务,64,12,1
"""5f4adeae2018c1179b9ddfd2""",300053,欧比特,深圳创业板,1265846400000,0,珠海市人民政府国有资产监督管理委员会,15.08%,珠海欧比特宇航科技股份有限公司,1122,"Zhuhai Orbita Aerospace Science & Technology Co.,Ltd",2000-03-20,2010-02-11,电子 — 半导体,广东省珠海市香洲区唐家东岸白沙路1号欧比特科技园,从事宇航电子、卫星大数据、人工智能、地理信息与智能测绘、智能安防与交通五大业务板块业务。,86-0756-3399569;86-0756-3399603,"[""SIP芯片"",""系统集成"",""产品代理"",""卫星大数据"",""铂亚安防业务"",""测绘及信息系统工程"",""数据中心建设"",""运营服务""]",广东省,7.02亿元,1608535588404,www.myorbita.net,地方国资委,半导体,300053.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,18,0
"""5f4adeae2018c1179b9ddfd3""",300054,鼎龙股份,深圳创业板,1265846400000,0,朱双全、朱顺全,14.92、14.79%,湖北鼎龙控股股份有限公司,2472,"Hubei Dinglong Co.,Ltd.",2000-07-11,2010-02-11,化工 — 化学制品,湖北省武汉市汉阳区经济技术开发区东荆河路1号,化学新材料行业以及光电新材料行业相关产品的研发、生产与销售及相关贸易业务,86-027-59720699,"[""化学机械CMP抛光垫"",""清洗液及柔性显示基材PI浆料"",""彩色聚合碳粉"",""通用耗材芯片"",""硒鼓"",""墨盒"",""显影辊"",""胶件及充电辊"",""载体"",""颜料""]",湖北省,9.33亿元,1608535593756,www.dl-kg.com,个人,化学制品,300054.SZ,制造业,C,化学原料及化学制品制造业,26,14,2
"""5f4adeae2018c1179b9ddfd4""",300055,万邦达,深圳创业板,1267142400000,0,王飘扬,27.50%,北京万邦达环保技术股份有限公司,1163,"Beijing Water Business Doctor Co.,Ltd.",1998-04-17,2010-02-26,公用事业 — 环保工程及服务,北京市朝阳区五里桥一街1号院非中心中弘国际商务花园22号楼,包括水务工程及运营、危固废处理、环保设备制造、新材料的生产与销售等，致力于通过工程总承包、投资、运营和技术咨询等方式为用户提供环境系统整体解决方案。,86-010-59621877;86-010-59621897,"[""工程承包项目"",""托管运营"",""保温直管及管件"",""固废处理服务""]",北京市,8.65亿元,1608535599060,www.waterbd.cn,个人,环保工程及服务,300055.SZ,电力、热力、燃气及水的生产和供应业,D,土木工程建筑业,48,13,0
"""5f4adeae2018c1179b9ddfd5""",300056,中创环保,深圳创业板,1267142400000,0,宋安芳、王光辉,15.97、3.99%,厦门中创环保科技股份有限公司,684,"Xiamen Zhongchuang Environmental Technology Co.,Ltd",2001-03-23,2010-02-26,公用事业 — 环保工程及服务,福建省厦门市翔安区火炬高新区(翔安)产业区春光路1178-1182号,从事袋式除尘器核心部件高性能高温滤料的研发、生产和销售,86-0592-7769767,"[""滤料系列"",""管道制程"",""散物料输储系统"",""环保工程"",""生物质供热"",""贸易""]",福建省,3.85亿元,1608535607208,www.savings.com.cn,个人,环保工程及服务,300056.SZ,制造业,C,专用设备制造业,35,18,1
"""5f4adeae2018c1179b9ddfd6""",300057,万顺新材,深圳创业板,1267142400000,0,杜成城,33.09%,汕头万顺新材集团股份有限公司,1458,"Shantou Wanshun New Material Group Co.,Ltd.",1998-03-06,2010-02-26,轻工制造 — 包装印刷Ⅱ,广东省汕头市濠江区保税区万顺工业园,纸制品、光电产品、包装材料等的加工、制造、研发以及铝箔的生产及销售。,86-0754-83597700,"[""转移纸"",""复合纸"",""高精度铝箔"",""导电膜"",""节能膜"",""高阻隔膜"",""纳米炫光膜"",""纳米银膜""]",广东省,6.75亿元,1608535612821,www.wanshun.cn,个人,包装印刷Ⅱ,300057.SZ,制造业,C,有色金属冶炼及压延加工业,32,13,0
"""5f4adeae2018c1179b9ddfd7""",300058,蓝色光标,深圳创业板,1267142400000,0,赵文权,5.82%,北京蓝色光标数据科技股份有限公司,5055,"Bluefocus Intelligent Communications Group Co.,Ltd.",2002-11-04,2010-02-26,传媒 — 营销传播,北京市朝阳区酒仙桥北路9号恒通国际创新园C9-C,"公共关系咨询服务和广告服务,其核心业务是为企业提供品牌管理服务以及广告设计、制作、代理、发布业务,承办展览展示活动等。",86-010-56478872;86-010-56478871,"[""全案推广服务"",""全案广告代理"",""出海广告投放"",""数据产品服务""]",北京市,24.91亿元,1608535621770,www.bluefocusgroup.com,个人,营销传播,300058.SZ,租赁和商务服务业,L,商务服务业,72,13,2
"""5f4adeae2018c1179b9ddfd8""",300059,东方财富,深圳创业板,1268956800000,0,其实,20.57%,东方财富信息股份有限公司,4553,"East Money Information Co.,Ltd.",2005-01-20,2010-03-19,非银金融 — 证券,上海市徐汇区宛平南路88号东方财富大厦,金融数据服务、广告业务服务、金融电子商务服务、证券经纪、证券自营等证券公司业务,86-021-54660526,"[""证券业务"",""金融电子商务服务业务"",""金融数据服务业务"",""互联网广告服务业务""]",上海市,86.13亿元,1608535626590,www.eastmoney.com,个人,证券,300059.SZ,金融业,J,资本市场服务,67,10,1
"""5f4adeae2018c1179b9ddfd9""",300061,旗天科技,深圳创业板,1268956800000,0,费铮翔,21.18%,旗天科技集团股份有限公司,2799,"Qitian Technology Group Co.,Ltd.",1996-12-05,2010-03-19,传媒 — 营销传播,上海市浦东新区丹桂路999号国创中心一期C5,银行卡增值营销业务、数字商品营销业务、航旅消费数字业务、保险经纪业务、金融科创服务业务,86-021-60975620,"[""商品邮购分期"",""信用卡账单分期"",""服务权益分期"",""互联网流量增值分发业务"",""航旅消费数字业务"",""保险经纪业务"",""批量镜片"",""其他眼镜产品""]",上海市,6.7亿元,1608535629542,www.qt300061.com,个人,营销传播,300061.SZ,租赁和商务服务业,L,商务服务业,72,16,0
"""5f4adeae2018c1179b9ddfda""",300062,中能电气,深圳创业板,1268956800000,0,陈曼虹、陈添旭、吴昊,20.16、19.35、9.79%,中能电气股份有限公司,1056,"Ceepower Co.,Ltd.",2002-12-02,2010-03-19,电气设备 — 高低压设备,福建省福州市仓山区金山工业区金洲北路20号,电网智能化业务、光伏发电业务、电力工程施工业务,86-0591-83856936,"[""SF6户内外环网开关设备"",""固体绝缘开关设备"",""环保气体开关设备"",""铠装移开式金属封闭式开关设备"",""预制式电缆附件"",""远动箱式变电站"",""无功补偿装置"",""电缆接头测温装置"",""预装式变电站"",""电缆分支箱"",""高低压开关柜"",""一二次融合柱上断路器"",""一二次融合环网柜"",""CESM-60系列无线测温装置""]",福建省,3.08亿元,1608535633673,www.ceepower.com,个人,高低压设备,300062.SZ,制造业,C,电气机械及器材制造业,38,14,1
"""5f4adeae2018c1179b9ddfdb""",300063,天龙集团,深圳创业板,1269561600000,0,冯毅,22.76%,广东天龙科技集团股份有限公司,1774,"Guangdong Tloong Technology Group Co.,Ltd",2001-01-02,2010-03-26,传媒 — 营销传播,广东省肇庆市高要区金渡工业园,互联网营销板块、油墨化工板块、林产化工板块,86-0758-8507810,"[""互联网营销"",""松香"",""松节油"",""树脂"",""水性油墨"",""溶剂油墨"",""胶印油墨""]",广东省,7.5亿元,1608535637004,www.tloongroup.com,个人,营销传播,300063.SZ,租赁和商务服务业,L,商务服务业,72,18,0
"""5f4adeae2018c1179b9ddfdc""",300064,豫金刚石,深圳创业板,1269561600000,0,郭留希,23.84%,郑州华晶金刚石股份有限公司,1416,"Zhengzhou Sino-Crystal Diamond Co.,Ltd.",2004-12-24,2010-03-26,机械设备 — 通用机械,河南省郑州市中原区高新开发区碧桃路20号30号楼,超硬材料和超硬材料制品的研发、生产和销售。,86-0371-63377777,"[""超硬材料"",""超硬材料制品""]",河南省,12.05亿元,1608535640986,www.sinocrystal.com.cn,个人,通用机械,300064.SZ,制造业,C,非金属矿物制品业,30,15,1
"""5f4adeae2018c1179b9ddfdd""",300065,海兰信,深圳创业板,1269561600000,0,申万秋,20.10%,北京海兰信数据科技股份有限公司,505,"Beijing Highlander Digital Technology Co.,Ltd.",2001-02-14,2010-03-26,国防军工 — 船舶制造,北京市海淀区环保科技示范园地锦路7号院10号楼(中关村环保科技示范园),智能航海业务与智慧海洋业务,86-010-59738832,"[""海洋观探测装备与系统"",""智能船舶与智能航行系统""]",北京市,3.98亿元,1608535644719,www.highlander.com.cn,个人,船舶制造,300065.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,13,0
"""5f4adeae2018c1179b9ddfde""",300066,三川智慧,深圳创业板,1269561600000,0,李建林、李强祖,17.14、7.51%,三川智慧科技股份有限公司,1609,"Sanchuan Wisdom Technology Co.,Ltd.",2004-05-13,2010-03-26,机械设备 — 仪器仪表,江西省鹰潭市余江区高新区龙岗片区三川水工产业园,从事机械水表、智能水表、水表配件的研发、生产、销售业务,86-0701-6318013;86-0701-6318005,"[""机械水表"",""智能水表"",""水务"",""软件""]",江西省,10.4亿元,1608535647802,www.ytsanchuan.com,个人,仪器仪表,300066.SZ,制造业,C,仪器仪表制造业,40,13,1
