academics,academicRelated,jobs,jobRelated,organizations,isGeneralMatch,personId,personName,personDescription,companyName,personTitle
法学,1,"法律顾问,律师",5,"[""律师事务所"",""司法部""]",,"""5f656e7fade9005a1ec9e54c""",马德伟,"马德伟,男,1963年12月出生,中国政法大学法学硕士。1987年7月参加工作,曾任北京国际饭店法律顾问、北京艺通舞蹈美术服务公司副总经理、北京华信律师事务所文化法律事务部主任、北京江川律师事务所律师;1998年12月进入中粮集团工作,历任法律商标事务部职员、法律咨询部总经理、法律部副总监兼合同及公司法部总经理、中粮集团法律部总监。2013年2月起任中粮集团总法律顾问。2007年3月至2017年5月任大悦城控股集团股份有限公司董事。2019年3月起任大悦城控股集团股份有限公司董事。",大悦城,董事
"法律专业,法学",2,,0,[],,"""5f656e5aade9005a1ec9dbad""",李刚,"李刚先生,55岁,中国国籍,毕业于北京大学法律专业,获法学学士,硕士学位,高级经济师。现任中国电子信息产业集团有限公司董事会秘书、董事会办公室主任,曾任中国电子信息产业集团有限公司规划计划部(重大项目部)总经理,中国电子器材总公司总经理、党委副书记、常务副总经理、行业管理处处长、办公室副主任兼商情处副处长,机械电子工业部经济技术政策研究所干部、副处级研究员等。2018年9月首次担任深圳长城开发科技股份有限公司董事。",深科技,董事
法学,3,,0,[],,"""5f656e6aade9005a1ec9df61""",钟洪明,"钟洪明先生,1975年1月出生,毕业于中国人民大学,法学博士。现任四川省社科院法学研究所副研究员,金融法治研究室主任,西南政法大学与四川省社科院联合博士后工作站研究人员,中国证券法学研究会理事,芒果超媒股份有限公司、西安达刚路面机械股份有限公司独立董事。",飞亚达,独立董事
法学,1,,0,[],,"""5f656e88ade9005a1ec9e794""",张梅,"张梅,女,毕业于中央民族大学,获法学学士学位。2009年4月-2012年3月,任神州数码控股有限公司消费电子业务群副总裁、企划办主任;2012年4月-2013年12月,任神州数码控股有限公司终端及移动技术集团副总裁、企划办主任;2014年1月-2015年12月,任神州数码控股有限公司副总裁;2016年1月至今,任北京神州数码有限公司互联网运营部总经理;2016年7月至2017年12月,任神州数集团股份有限公司人力资源部总经理;2018年1月至今,任神州数码集团股份有限公司人力资源部常务副总经理;2016年3月至今,任神州数集团股份有限公司监事会主席。",神州数码,监事会主席
,0,,0,"[""检察院""]",,"""5f656ee3ade9005a1eca01ab""",徐宁,"徐宁先生,1965年4月出生,本科学历,法律学专业。历任江西省人民检察院反贪局科员级书记员、副科级助理检察员,深圳市人民检察院副主任科员、主任科员、监察员,深圳市福田区纪委监察综合室主任、主任科员,深圳市福田区纪委常委、监察局副局长,深圳市福田区香蜜湖街道党工委副书记、纪工委书记,深圳市福田区莲花街道党工委委员、副书记、纪工委委员、书记,深圳市人民政府国有资产监督管理委员会、深圳市国有资产监督管理局信访室正处级调研员,深圳赛格股份有限公司监事会主席,深圳市赛格集团有限公司董事、党委副书记、纪委书记,深圳市盐田港集团有限公司党委委员、纪委书记、监事会主席,现任深圳市农产品集团股份有限公司副总裁。",农 产 品,副总裁
法律专业,1,,0,[],,"""5f656ed0ade9005a1ec9fbed""",韩兴凯,"韩兴凯,男,1969年出生,西安政治学院法律专业。现任深圳市赛格地产投资股份有限公司董事长、党委书记,深圳市赛格物业管理有限公司董事长、总经理、党支部书记。历任吉林市传营公安局民警,深圳市龙岗区龙岗公安分局坪地派出所聘用职员,深圳市龙岗区机关事务管理局聘用职员,深圳市赛格物业管理有限公司保卫部职员、部长助理、保卫部部长、物业部部长,深圳市赛格物业管理有限公司副总经理,深圳市赛格地产投资股份有限公司业务发展部部长,深圳市赛格新城市建设发展有限公司总经理、副总经理,深圳市赛格物业管理有限公司副总经理、党支部副书记,深圳赛格股份有限公司监事。",深 赛 格,总经理
法律专业,1,律师,5,"[""律师事务所"",""律师协会""]",,"""5f656ee3ade9005a1eca00cc""",王丽娜,"王丽娜女士,1967年7月出生,研究生学历,法律专业。曾任浙江省诸暨市司法局公务员,广东海埠律师事务所合伙人,深圳律师协会副会长,全国律师协会理事。现任广东瑞霆律师事务所主任、首席合伙人,深圳市政协委员,深圳仲裁委员会仲裁员,深圳市新的社会阶层人士联合会副主席,深圳市三八红旗手协会副会长,深圳市知识界人士联谊会理事,深圳市地税局特邀监察员,广东省律师协会常务理事,深圳市奥拓电子股份有限公司(股票代码:002587)独立董事,深圳市瑞升华科技股份有限公司独立董事。",农 产 品,独立董事
法律专业,1,,0,[],,"""5f656e96ade9005a1ec9ec15""",莫建民,"莫建民,性别:男,出生年月:1966年4月,民族:汉,学历:本科,莫建民先生为中国注册会计师,毕业于南昌大学法律专业,曾先后在江西省铜鼓县税务局和铜鼓县地方税务局、深圳同人会计师事务所、中天勤会计师事务所、深圳市兰光企业集团、深圳金牛会计师事务所、中天运会计师事务所深圳分所、北京永拓会计师事务所工作,现为大华会计师事务所合伙人。",深南电A,独立董事
法学,3,律师,2,"[""法院"",""律师事务所""]",,"""5f656e96ade9005a1ec9ec1f""",陈泽桐,"陈泽桐先生:1970年出生,西南政法大学法学学士,中国香港大学法学硕士,吉林大学法学博士。1994年至2003年,于深圳中级人民法院房地产审判庭任书记员、助理审判员、审判员;2003年至2006年,于经济审判庭任审判长;2002年7月至8月,在中国香港高等法院实习,任司法助理;2006年至2010年,于民七庭(公司清算与破产审判庭)任副庭长,其中2006年6月至2008年8月主持该庭工作。2010年至2012年,任北京市金杜律师事务所合伙人。2012年至今,任北京市君泽君律师事务所高级合伙人。现为华南国际经济贸易仲裁委员会仲裁员、深圳仲裁委员会仲裁员,兼任上市公司天马微电子股份有限公司(A股000050)独立董事、湖北三峡新型建材股份有限公司(A股600293)独立董事、宝新置地集团有限公司(HK00299)独立非执行董事及非上市公司富德保险控股股份有限公司独立董事、富德生命人寿保险股份有限公司独立董事、生命保险资产管理有限公司独立董事。",深南电A,独立董事
法学,3,律师,2,"[""法院"",""律师事务所""]",,"""5f656ec0ade9005a1ec9f828""",陈泽桐,"陈泽桐先生:1970年出生,西南政法大学法学学士,中国香港大学法学硕士,吉林大学法学博士。1994年至2003年,于深圳中级人民法院房地产审判庭任书记员、助理审判员、审判员;2003年至2006年,于经济审判庭任审判长;2002年7月至8月,在中国香港高等法院实习,任司法助理;2006年至2010年,于民七庭(公司清算与破产审判庭)任副庭长,其中2006年6月至2008年8月主持该庭工作。2010年至2012年,任北京市金杜律师事务所合伙人。2012年至今,任北京市君泽君律师事务所高级合伙人。现为华南国际经济贸易仲裁委员会仲裁员、深圳仲裁委员会仲裁员,兼任上市公司天马微电子股份有限公司(A股000050)独立董事、湖北三峡新型建材股份有限公司(A股600293)独立董事、宝新置地集团有限公司(HK00299)独立非执行董事及非上市公司富德保险控股股份有限公司独立董事、富德生命人寿保险股份有限公司独立董事、生命保险资产管理有限公司独立董事。",深天马Ａ,独立董事
法学,1,法务,1,[],,"""5f656ec0ade9005a1ec9f847""",郑春阳,"郑春阳先生,1965年4月出生,中国国籍,无境外永久居留权,法学学士。曾任中航地产股份有限公司法务监察审计部经理、中航国际实业控股有限公司副总经理、成都亚光电子股份有限公司副总经理,现任中国航空技术深圳有限公司纪检审计法律部部长,拟任深南电路股份有限公司监事。",深天马Ａ,监事
法学,2,"律师,法务",3,"[""律师事务所"",""法务部""]",,"""5f656eccade9005a1ec9fafd""",龙光明,"龙光明先生,男,1983年出生,毕业于石家庄经济学院及中国人民大学,获法学学士学位及民商法学硕士学位,北京大学汇丰商学院EMBA在读,具有法律职业资格证书(A证)、证券从业资格证。曾任职北京共和律师事务所深圳分所、深圳市花样年投资发展有限公司、花样年集团(中国)有限公司。近五年工作经历:曾任职皇庭集团风控法务部总经理兼深圳前海皇庭资本管理有限公司风控总监。现任深圳市皇庭国际企业股份有限公司风控法务总监、同心再贷款总经理。2016年1月起任公司监事。",皇庭国际,监事会主席
,0,法务,1,[],,"""5f656ea1ade9005a1ec9effa""",王志波,"王志波先生,1982年出生,毕业于北华航天工业学院工业与民用建筑专业及石家庄铁道学院工程管理专业,本科,曾任石家庄建设集团八分公司工程技术总工,2012年就职于东旭集团,历任子公司采购与工程管理中心总经理助理、副总经理、东旭蓝天新能源股份有限公司风控法务中心总经理、总裁助理,现任东旭集团董事长办公室副主任。",东旭蓝天,监事
"法学院,法学",4,,0,[],,"""5f656ea9ade9005a1ec9f206""",蔡元庆,"蔡元庆:男,教授。毕业于日本广岛大学,获博士学位。现任深圳大学法学院教授、公司法研究中心主任,中国商法学研究会理事、广东省民商法研究会常务理事、深圳市仲裁委员会仲裁员、珠海市国际仲裁院仲裁员,兼任深圳市纺织(集团)股份有限公司、深圳容大感光科技股份公司、欧菲科技股份有限公司、奥美医疗用品股份有限公司独立董事。历任山东省济南市税务局税务专管员、日本广岛大学法学部客座研究员、深圳大学法学院副教授。",深纺织Ａ,独立董事
法学,1,"律师,法务",2,"[""律师事务所""]",,"""5f656eb2ade9005a1ec9f525""",尚鹏超,"尚鹏超先生,中国国籍,1990年出生,法学专业,硕士学历。先后任职于金杜律师事务所、深圳市康达尔集团股份有限公司,兼任北京丰收未来资产管理有限公司监事、深圳市康达尔工业园发展有限公司董事、深圳市康达尔物业管理有限公司监事、深圳市康达尔前海投资有限公司监事、深圳市康达尔(集团)房地产开发有限公司监事、深圳市丰收投资管理有限公司监事、深圳市康达泰运输有限公司监事。2018年9月至今任深圳市康达尔(集团)股份有限公司监事,现任证券法务中心总经理。",京基智农,监事会主席
