name,code,sentence
关金山,300259,"关金山先生,1973年生,中国国籍,无境外永久居留权,大学专科学历"
孙正元,300259,"孙正元先生,1976年生,中国国籍,无境外永久居留权,大学专科学历"
于永生,300270,1994年1月至1997年12月任齐齐哈尔铁路运输职工大学教师
管云德,300256,"管云德:男,中国国籍,1964年出生,无境外永久居留权,大学专科学历,任浙江鑫湖律师事务所管委会主任,浙江省律师协会刑事专业委员会副主任,台州市律师协会顾问,台州市企业法律顾问协会会长,台州市法学会企业法治研究会主任"
李健,300259,"李健先生,1971年生,中国国籍,无境外永久居留权,大学专科学历"
王俊,300260,2015年9月-2016年6月曾在韩国国立全北大学访学一年
周斌,300272,"2002年赴英国谢菲尔德大学留学,获法学硕士学位"
陈瑜,300275,"陈瑜,男,1973年11月出生,大学"
蔡孟珂,300273,蔡孟珂，女，1972年出生，2003年毕业于澳大利亚梅铎大学（Murdoch University），获工商管理硕士学位（MBA），为公司创始人之一
周忆祥,300272,"周忆祥,男,1963年2月生,中国国籍,无永久境外居留权,毕业于上海电视大学法律专业,大专学历,高级保卫师"
刘胤宏,300282,"刘胤宏先生:1977年10月出生,中国国籍,无境外永久居留权,中共党员,英国谢菲尔德大学国际经济法&欧盟法硕士,中国执业律师"
秦建民,300285,"1971年至1978年在胜利采油厂工作,1978年至1994年在胜利油田党委办公室任职,1994年至2009年先后任油田教培处副处长、职工大学党委书记、校长、油田副总经济师兼高培党校常务副校长、副书记,2010年退休"
李娟,300288,"李娟女士,1981年生,中国国籍,无境外永久居留权,大学专科学历,中级会计师"
余之森,300293,2013年获得德国波鸿鲁尔大学经济学博士学位(会计方向)
王永学,300293,1989年8月至1993年8月就读于沈阳市机械工业职工大学
黄江南,300293,"1985年至1989年在中国河南省对外经济贸易委员会任副主任,河南省黄河大学教授"
黄孝銮,300299,"黄孝銮女士:女,中国国籍,1971年出生,无境外永久居留权,毕业于中国香港公开大学工商管理专业,硕士学位,高级会计师、注册会计师、注册房地产估价师"
曹阳,300300,"曹阳,男,1987年11月出生,中国国籍,无境外永久居留权,英国谢菲尔德哈莱姆大学硕士学位,并拥有基金从业资格证、期货从业资格证及证券从业资格证,并已获得相关机构认定的基金高管资格"
余曜青,300297,"余曜青:男,1956年出生,中国国籍,无境外永久居留权,1983年毕业于广东广播电视大学电子类专业"
邢美正,300303,2017年7月于英国巴斯大学电子电汽工程专业硕士毕业
金丽华,300311,"金丽华,出生于1962年3月,中国国籍,无任何国家和地区的永久海外居留权,大学专科学历"
孙田力,300307,"孙田力女士,澳大利亚国籍,1963年出生,澳大利亚维多利亚大学学士学位"
陈长源,300312,"1962年8月出生,美国北弗吉尼亚大学工商管理硕士,中国注册会计师,中国注册税务师,中国注册土地评估师"
阮雪梅,300316,2008年7月至2010年7月就读于澳大利亚莫纳什大学
郭志升,300327,"郭志升,男,1966年出生,中国台湾籍,毕业于中国台湾龙华科技大学电子工程系,曾任华隆微电子股份有限公司工程师,联华电子股份有限公司正工程师,联咏科技股份有限公司副理,1998年加入中颖电子股份有限公司,现任中颖电子股份有限公司副总经理"
林金桐,300323,1985年9月至1990年6月任南安普顿大学(英)访问学者/博士研究生
胡卉,300327,"胡卉女士,1963年出生,中国国籍,无境外永久居留权,澳大利亚墨尔本Latroble大学企管硕士,历任上海液气总公司上海立新液压件厂人事专员及技校教师,中港合资上海美美及中国香港光大明辉与东方明珠合作项目人事培训部经理,1997年加入中颖电子股份有限公司,中颖电子股份有限公司行政管理部经理"
王瑜,300327,"王瑜女士,1954年出生,中国国籍,无境外永久居留权,中央电视大学会计专业毕业,历任上海市税务局徐汇分局职员,上海汇成税务师事务所有限公司注册税务师、副所长、所长,现任上海泰阁税务师事务所有限公司董事长、所长"
刘忠祺,300317,曾在高新兴科技集团股份有限公司任集团研发负责人与中国台湾国立勤益科技大学讲师之职
傅启明,300327,"傅启明先生,1958年出生,中国香港籍,毕业于中国台湾交通大学电信工程学系,学士,自1983年起从事集成电路设计业,历任联华电子股份有限公司集成电路设计部门设计工程师,飞利浦集成电路设计部门资深工程师,联华电子股份有限公司集成电路设计部门项目经理,联咏科技股份有限公司商用产品事业部市场专案企划经理,中颖中国香港董事、总经理等职务"
郭有智,300334,"郭有智,男,1957年12月出生,中国国籍,无境外永久居留权,本科学历,大学教授,主要从事膜分离、非常规水资源和海水淡化技术研究"
肖月红,300338,大学专科学历
刘嘉欣,300338,"大学专科学历,2013年12月至2019年9月,先后任上海恒企教育培训有限公司副总裁助理、投资法务中心工商事务经理,2019年10月至今,任公司监事、证券投资中心证券事务经理"
张兴国,300346,"张兴国先生,1955年出生,中国国籍,大学专科"
迟国敬,300349,1983至1988年先后在北京广播电视大学、北京语言学院学习后到日本东京燃气公司技术进修
杨骁腾,300353,"毕业于英国格拉斯哥大学国际银行与金融专业,硕士研究生学历"
刘虎,300355,"2004年12月至2015年12月,先后担任华夏银行呼和浩特分行营业部副总经理、华夏银行呼和浩特大学西街支行行长、华夏银行呼和浩特分行营销九部总经理和华夏银行地区信用风险管理部副主任"
李路,300369,"李路,男,1976年生,中国国籍,无境外永久居留权,1998年毕业于无锡轻工业大学"
刘丽,300375,"刘丽,女,出生于1975年,中国国籍,无永久境外居留权,大学专科学历,自1994年起至今任职于天津鹏翎胶管股份有限公司,拥有近23年的档案管理及行政管理工作经验,历任天津鹏翎胶管股份有限公司办公室行政专员兼档案员、生产计划ERP排产、技术部技术档案管理、行政组长兼档案管理、现任总经办行政管理科科长"
周云杉,300377,"周云杉,男,1978年出生,中国国籍,无境外居留权,大学专科学历"
王忠升,300375,"王忠升,男,出生于1971年,中国国籍,无永久境外居留权,大学专科学历,会计师"
王健,300371,"王健先生,1972年6月出生,中国国籍,无境外永久居留权,大学专科学历,助理经济师"
王玉莲,300374,"王玉莲,1963年生,中国国籍,女,大学函授专科学历,会计师职称,现任北京恒通创新赛木科技股份有限公司董事、财务负责人、北京市房山区地方税务协会副会长、北京市房山区审计局理事、北京市房山区国税一所廉政监督员"
高贤华,300375,"高贤华,男,出生于1980年,中国国籍,无永久境外居留权,大学专科学历"
孙志强,300374,"孙志强,1959年生,中国国籍,男,大学函授本科学历,高级工程师,国家一级注册建造师,现任北京恒通创新赛木科技股份有限公司董事长、北京市房山区政协常委、北京市房山区工商联主席"
王秋艳,300374,"王秋艳,1966年生,女,中国国籍,大学函授本科学历,工程师,国家二级注册建造师,现任中铁装配式建筑股份有限公司董事,北京市人大代表,北京市女企业家协会副会长,北京市妇女菁英企业商会副会长"
叶茂,300382,"叶茂,男,中国国籍,无境外居留权,美国罗切斯特大学工商管理硕士学位,曾任荷兰银行财务主管、通用电气全球财务经理、美国富国银行财务总监、索朗太阳能科技有限公司首席财务官、尚德太阳能科技有限公司集团财务总监、TigerMedia公司首席财务官"
毛基业,300387,曾在加拿大滑铁卢大学任教并获得终身教职(1995-2002)
李安兴,300381,"2004年,在美国佐治亚大学兽医学院高级访问学者"
陈作章,300382,"陈作章,男,中国国籍,无境外居留权,日本国立福岛大学硕士研究生,博士学历"
陈作章,300382,曾在日本国立福岛大学从事硕士后研究工作
李谏垣,300381,"李谏垣先生:1963年生,中国国籍,无境外永久居留权,毕业于日本岐阜大学动物营养学专业,博士学历"
叶蜀君,300388,1985年至1992年就职于太原工业大学
中山国庆,300392,"中山国庆先生,男,日本国籍,有海外居留权,1963年10月出生,大学博士研究生学历"
李国祥,300391,自1989年7月16日至1993年7月1日在山东工业大学动力工程系担任助教
李国祥,300391,1993年7月1日至1996年10月31日在山东工业大学动力工程系担任讲师
李国祥,300391,1996年11月1日至1999年11月30日在山东工业大学动力工程系担任副教授
李国祥,300391,1999年12月1日至2000年7月1在山东工业大学动力工程系担任教授
陈青,300404,"陈青先生,1954年9月出生,中国国籍,无永久境外居留权,中国澳门亚洲公开大学工商管理硕士,研究生学历"
唐靓,300413,2005年11月至2006年4月公派英国威斯敏斯特大学学习
金天,300418,"金天,男,1980年4月出生,中国国籍,无永久境外居留权,上爱荷华大学市场管理专业,本科学历"
丁健,300406,"1986年10月-1992年1月,在日本国立九州大学医学部做访问学者"
梁洁凤,300417,"梁洁凤,女,1985年生,中国国籍,无永久境外居留权,大学专科学历"
施鼎豪,300424,"施鼎豪,男,1952年1月出生,大学毕业,中国国籍,无境外永久居留权"
丁兴号,300427,2009.9至2011.3美国Duke大学电子与计算机工程系博士后
李量,300428,"国外获得加拿大约克大学MBA学位(ShulichSchoolofBusiness,YorkUniversity)"
郑俊龙,300433,"郑俊龙先生:1972年出生,中国国籍,无永久境外居留权,大学专科学历"
饶桥兵,300433,"饶桥兵先生:1970年出生,中国国籍,无永久境外居留权,大学专科学历,高级工程师"
周群飞,300433,"周群飞女士:1970年出生,中国香港永久居民,大学专科学历"
旷洪峰,300433,"旷洪峰,男,1963年生,中国国籍,无永久境外居留权,大学专科学历,身份证号码:43032219630925****"
曾炳祥,300436,1985年7月毕业于中国人民解放军第四军医大学药理学专业
卓红叶,300439,"卓红叶女士:中国国籍,无境外永久居留权,1976年出生,大学专科学历,中级会计师"
柯亚仕,300441,"柯亚仕,男,1964年12月出生,中国国籍,德国柏林工业大学(TUBerlin)博士工程师(Dr.-Ing.)学位"
李军,300448,"李军先生,中国国籍,无永久境外居留权,1977年11月出生,大学专科学历,1999年毕业于湖北省沙市纺织职工大学"
周洪波,300449,"周洪波,男,1962年12月出生,美国国籍,1993年获瑞士苏黎世大学博士学位,美国德州大学EMBA,高级工程师"
周建平,300452,其中1991~1992年在日本近畿大学药学部访问学者
姜健伟,300460,"姜健伟,男,1976年6月出生,中国台湾,中国台湾交通大学电子工程硕士学历"
竹田周司,300461,"竹田周司,男,1949年4月出生,日本籍,毕业于早稻田大学机器工学部,获学士学位"
李宗杰,300460,"李宗杰,男,1976年10月出生,中国台湾,中国台湾中兴大学化学博士学历"
尹正龙,300452,"毕业于安徽中医大学药学专业,本科学历,高级工程师,现任安徽山河药用辅料股份有限公司董事长兼总经理、合肥山河执行董事、曲阜天利董事长"
藤野康成,300461,并先后在日本电气通信大学和日本亚细亚大学国际经济部进修
竹田享司,300461,"竹田享司,男,1947年2月出生,日本籍,毕业于法政大学工学部电器专业,获学士学位"
姚作为,300460,"1999年5月至2001年2月,兼任亚洲(中国澳门)国际公开大学硕士生导师"
余爱水,300457,先后在日本岩手大学、新加坡材料工程研究所、美国Oklahoma大学从事锂电池研究工作
张正锋,300459,"张正锋,1985年出生,男,中国国籍,无境外永久居留权,大学专科学历,计算机网络工程师"
