_id,code,stockName,market,ipoDate,__v,actualController,actualControllerSharePercentage,companyName,employeeAmount,englishName,foundedDate,goPublicDate,industry,location,mainBusiness,phone,province,registeredCapital,updatedAt,website,actualControllerType,subIndustry,stockCode,guoBiaoIndustry,guoBiaoIndustryCode,guoBiaoSubIndustry,guoBiaoSubIndustryCode,CCPMember
"""5f4adead2018c1179b9dd3a3""",600072,中船科技,上海主板,865296000000,0,国务院国有资产监督管理委员会,41.28%,中船科技股份有限公司,1552,"Cssc Science &Technology Co.,Ltd",1997-05-28,1997-06-03,国防军工 — 船舶制造,上海市黄浦区鲁班路600号江南造船大厦13楼,大型钢结构产品，包括桥梁、机场航站楼、体育场馆及会展中心等,86-021-63022385,上海市,7.36亿元,1608513431235,www.cssckj.com,国资委,船舶制造,600072.SH,电力、热力、燃气及水的生产和供应业,D,土木工程建筑业,48,15
"""5f4adead2018c1179b9dd3a4""",600073,上海梅林,上海主板,867974400000,0,上海市国有资产监督管理委员会,37.79%,上海梅林正广和股份有限公司,6706,"Shanghai Maling Aquarius Co.,Ltd",1997-06-27,1997-07-04,食品饮料 — 食品加工,上海市杨浦区济宁路18号,从事肉类食品和休闲食品的开发、生产和销售。,86-021-22866016;86-021-55669312,上海市,9.38亿元,1608513434280,www.shanghaimaling.com,地方国资委,食品加工,600073.SH,制造业,C,食品制造业,14,8
"""5f4adead2018c1179b9dd3a5""",600075,新疆天业,上海主板,866505600000,0,新疆生产建设兵团农八师国有资产监督管理委员会,53.57%,新疆天业股份有限公司,3153,"Xinjiang Tianye Co.,Ltd.",1997-06-09,1997-06-17,化工 — 化学原料,新疆维吾尔自治区石河子市经济技术开发区北三东路36号,"电石、塑料制品、塑料节水器材、包装材料、番茄酱的生产和销售,公路运输、建筑及房地产,贸易等业务",86-0993-2623109;86-0993-2623118,新疆维吾尔自治区,13.6亿元,1608513437080,www.xj-tianye.com,地方国资委,化学原料,600075.SH,制造业,C,化学原料及化学制品制造业,26,11
"""5f4adead2018c1179b9dd3a6""",600076,康欣新材,上海主板,864604800000,0,无锡市人民政府国有资产监督管理委员会,19.98%,康欣新材料股份有限公司,934,"Kangxin New Materials Co.,Ltd",1993-09-01,1997-05-26,农林牧渔 — 林业Ⅱ,湖北省孝感市汉川市经济开发区新河工业园路特一号,集装箱底板等优质、新型木质复合材料产品的研发、生产和销售以及营林造林和优质种苗培育,86-0712-8102866,山东省,10.34亿元,1608513440463,www.hbkangxin.com.cn,地方国资委,林业Ⅱ,600076.SH,制造业,C,木材加工及木、竹、藤、棕、草制品业,20,10
"""5f4adead2018c1179b9dd3a7""",600077,宋都股份,上海主板,864086400000,0,俞建午,44.75%,宋都基业投资股份有限公司,1112,"Sundy Land Investment Co.,Ltd.",1993-12-28,1997-05-20,房地产 — 房地产开发Ⅱ,浙江省杭州市上城区富春路789号宋都大厦,从事房地产开发业务,86-0571-86759621,浙江省,13.4亿元,1608513444169,www.songdu.com,个人,房地产开发Ⅱ,600077.SH,房地产业,K,房地产业,70,4
"""5f4adead2018c1179b9dd3a8""",600078,澄星股份,上海主板,867369600000,0,李兴,13.15%,江苏澄星磷化工股份有限公司,2257,"Jiangsu Chengxing Phosph-Chemical Co.,Ltd",1994-06-08,1997-06-27,化工 — 化学制品,江苏省无锡市江阴市梅园大街618号,精细磷化工系列产品的生产与销售,86-0510-80622329,江苏省,6.63亿元,1608513446798,www.phosphatechina.com,个人,化学制品,600078.SH,制造业,C,化学原料及化学制品制造业,26,7
"""5f4adead2018c1179b9dd3a9""",600079,人福医药,上海主板,865555200000,0,艾路明,7.31%,人福医药集团股份公司,15711,"Humanwell Healthcare (Group) Co.,Ltd.",1993-03-30,1997-06-06,医药生物 — 化学制药,湖北省武汉市洪山区东湖高新区高新大道666号,医药产业产品的生产、研发和销售等。,86-027-87597232,湖北省,15.44亿元,1608513449977,www.humanwell.com.cn,个人,化学制药,600079.SH,制造业,C,医药制造业,27,16
"""5f4adead2018c1179b9dd3aa""",600080,ST金花,上海主板,866073600000,0,吴一坚,16.89%,金花企业(集团)股份有限公司,770,Ginwa Enterprise(Group)Inc.,1996-02-14,1997-06-12,医药生物 — 生物制品Ⅱ,陕西省西安市雁塔区高新技术产业开发区科技四路202号,药品的研发、生产及销售,86-029-88336635,陕西省,3.73亿元,1608513453487,www.ginwa.com.cn,个人,生物制品Ⅱ,600080.SH,制造业,C,医药制造业,27,0
"""5f4adead2018c1179b9dd3ab""",600081,东风科技,上海主板,867888000000,0,国务院国有资产监督管理委员会,21.71%,东风电子科技股份有限公司,4682,"Dongfeng Electronic Technology Co.,Ltd.",1997-06-28,1997-07-03,汽车 — 汽车零部件,上海市闵行区中山北路2000号22楼,汽车零部件研发、制造、销售,86-021-62033003-52;86-021-62033003-53,上海市,3.14亿元,1608513456301,www.detc.com.cn,国资委,汽车零部件,600081.SH,制造业,C,汽车制造业,36,12
"""5f4adead2018c1179b9dd3ac""",600082,海泰发展,上海主板,866764800000,0,天津市人民政府,29.20%,天津海泰科技发展股份有限公司,76,"Tianjin Hi-Tech Development Co.,Ltd.",1992-11-28,1997-06-20,房地产 — 园区开发Ⅱ,天津市滨海新区华苑产业区(环外)海泰发展五道16号C号楼C座,地产、高新产业投资、孵化服务、贸易等。,86-022-8568-9891,天津市,6.46亿元,1608513459892,www.hitech-develop.com,地方政府,园区开发Ⅱ,600082.SH,房地产业,K,房地产业,70,8
"""5f4adead2018c1179b9dd3ad""",600083,*ST博信,上海主板,865555200000,0,罗静,28.93%,江苏博信投资控股股份有限公司,35,"Jiangsu Boxin Investing&Holdings Co.,Ltd.",1993-05-08,1997-06-06,综合 — 综合Ⅱ,江苏省苏州市姑苏区朱家湾街8号姑苏软件园B3栋16层,智能硬件及其衍生产品领域业务，重型机械设备租赁及购销业务、商品贸易业务。,86-0512-68856070,江苏省,2.3亿元,1608513462639,www.toppers.com.cn,个人,综合Ⅱ,600083.SH,电力、热力、燃气及水的生产和供应业,D,批发业,51,0
"""5f4adead2018c1179b9dd3ae""",600084,ST中葡,上海主板,868579200000,0,,,中信国安葡萄酒业股份有限公司,481,"Citic Guoan Wine Co.,Ltd",1997-07-07,1997-07-11,食品饮料 — 饮料制造,新疆维吾尔自治区乌鲁木齐市天山区红山路39号,葡萄酒生产和销售,86-0991-8881238,新疆维吾尔自治区,11.24亿元,1608513465521,www.guoanwine.com,无实际控制人,饮料制造,600084.SH,制造业,C,酒、饮料和精制茶制造业,15,13
"""5f4adead2018c1179b9dd3af""",600085,同仁堂,上海主板,867196800000,0,北京市国有资产监督管理委员会,52.45%,北京同仁堂股份有限公司,18398,"Beijing Tongrentang Co.,Ltd",1997-06-18,1997-06-25,医药生物 — 中药Ⅱ,北京市东城区崇文门外大街42号,中药研发、生产、销售,86-010-67179780,北京市,13.71亿元,1608513478298,gf.tongrentang.com,地方国资委,中药Ⅱ,600085.SH,制造业,C,医药制造业,27,8
"""5f4adead2018c1179b9dd3b0""",600086,*ST金钰,上海主板,865555200000,0,赵宁,12.70%,东方金钰股份有限公司,189,"Eastern Gold Jade Co.,Ltd",1993-07-13,1997-06-06,轻工制造 — 家用轻工,广东省深圳市罗湖区贝丽北路水贝工业园2栋东方金钰大厦3楼,珠宝玉石，黄、铂金及镶嵌饰品的生产、销售。,86-0755-25266298,湖北省,13.5亿元,1608513482587,www.goldjade.cn,个人,家用轻工,600086.SH,制造业,C,其他制造业,41,5
"""5f4adead2018c1179b9dd3b1""",600088,中视传媒,上海主板,866419200000,0,中央电视台,57.17%,中视传媒股份有限公司,1103,"China Television Media, Ltd.",1997-06-06,1997-06-16,休闲服务 — 景点,"上海市浦东新区福山路450号新天国际大厦17层A座,北京市朝阳区西大望路1号温特莱中心B座22层",影视业务、广告业务、旅游业务,86-021-68765168,上海市,3.98亿元,1608513486393,www.ctv-media.com.cn,中央国家机关,景点,600088.SH,文化、体育和娱乐业,R,广播、电视、电影和影视录音制作业,86,3
"""5f4adead2018c1179b9dd3b2""",600089,特变电工,上海主板,866592000000,0,张新,5.40%,特变电工股份有限公司,17098,"Tbea Co.,Ltd.",1993-02-26,1997-06-18,电气设备 — 高低压设备,新疆维吾尔自治区昌吉回族自治州昌吉市北京南路189号,输变电业务、新能源业务及能源业务,86-0994-6508000,新疆维吾尔自治区,37.14亿元,1608513491789,www.tbea.com,个人,高低压设备,600089.SH,制造业,C,电气机械及器材制造业,38,14
"""5f4adead2018c1179b9dd3b3""",600090,*ST济堂,上海主板,866419200000,0,张美华、李青,29.49、6.74%,新疆同济堂健康产业股份有限公司,959,"Xin Jiang Ready Health Industry Co.,Ltd.",1993-04-26,1997-06-16,医药生物 — 医药商业Ⅱ,新疆维吾尔自治区乌鲁木齐市新市区经济技术开发区上海路130号,药品、医疗器械等产品的批发业务,86-0991-3687305,新疆维吾尔自治区,14.4亿元,1608513496764,www.cnready.com,个人,医药商业Ⅱ,600090.SH,电力、热力、燃气及水的生产和供应业,D,批发业,51,4
"""5f4adead2018c1179b9dd3b4""",600091,ST明科,上海主板,867974400000,0,肖卫华,3.61%,包头明天科技股份有限公司,1207,"Baotou Tomorrow Technology Co.,Ltd",1997-06-26,1997-07-04,综合 — 综合Ⅱ,内蒙古自治区包头市青山区稀土高新技术产业开发区曙光路22号,生产、销售烧碱、聚氯乙烯树脂、苯酚、盐酸、硫酸、氢氟酸、电石等化工产品；计算机软、硬件及外围设备的生产、销售；房地产开发,86-0472-2207068;86-0472-2207058,内蒙古自治区,4.37亿元,1608513500444,www.tomotech.com,个人,综合Ⅱ,600091.SH,制造业,C,化学原料及化学制品制造业,26,9
"""5f4adead2018c1179b9dd3b5""",600093,易见股份,上海主板,867283200000,0,云南省人民政府国有资产监督管理委员会,9.20%,易见供应链管理股份有限公司,168,"Easy Visible Supply Chain Management Co.,Ltd.",1997-06-23,1997-06-26,非银金融 — 多元金融,云南省昆明市西山区前卫西路688号九天大厦10楼,汽车零部件生产制造、供应链管理业务、商业保理业务,86-0871-65650056;86-0871-65739748-1007,四川省,11.22亿元,1608513504943,www.easy-visible.com,地方国资委,多元金融,600093.SH,租赁和商务服务业,L,商务服务业,72,10
"""5f4adead2018c1179b9dd3b6""",600094,大名城,上海主板,867888000000,0,俞培俤,5.34%,上海大名城企业股份有限公司,1111,Greattown Holdings Ltd.,1996-07-18,1997-07-03,房地产 — 房地产开发Ⅱ,上海市长宁区红宝石路500号东银中心B栋29楼,住宅地产和商业地产的开发,86-021-62470088;86-021-62478900,上海市,24.75亿元,1608513510158,www.greattown.cn,个人,房地产开发Ⅱ,600094.SH,房地产业,K,房地产业,70,5
"""5f4adead2018c1179b9dd3b7""",600095,哈高科,上海主板,868320000000,0,黄伟,30.46%,湘财股份有限公司,627,"Xiangcai Co.,Ltd",1994-03-25,1997-07-08,非银金融 — 证券,黑龙江省哈尔滨市道里区高新技术产业开发区迎宾路集中区太湖北路7号,房地产业务、物业管理、防水卷材业务、大豆深加工业务、制药业务、证券等金融服务业务。,86-0451-84346722,黑龙江省,26.82亿元,1608513514869,www.hgk-group.com,个人,证券,600095.SH,制造业,C,农副食品加工业,13,7
"""5f4adead2018c1179b9dd3b8""",600096,云天化,上海主板,868406400000,0,云南省人民政府国有资产监督管理委员会,27.77%,云南云天化股份有限公司,11318,"Yunnan Yuntianhua Co.,Ltd",1997-07-02,1997-07-09,化工 — 化学制品,云南省昆明市西山区滇池路1417号,主要从事化肥的研发、制造与销售业务，同时从事磷矿采选及经营，工程材料研发、制造及销售业务,86-0871-64327127;86-0871-64327128,云南省,14.26亿元,1608513520344,www.yyth.com.cn,地方国资委,化学制品,600096.SH,制造业,C,化学原料及化学制品制造业,26,7
"""5f4adead2018c1179b9dd3b9""",600097,开创国际,上海主板,866678400000,0,上海市国有资产监督管理委员会,42.26%,上海开创国际海洋资源股份有限公司,1140,"Shanghai Kaichuang Marine International Co.,Ltd.",1993-10-11,1997-06-19,农林牧渔 — 渔业,上海市杨浦区安浦路661号滨江国际广场3号楼3楼,远洋捕捞，海淡水养殖;水产品加工和贸易，食品销售,86-021-65686875;86-021-65690310,上海市,2.41亿元,1608513526061,www.skmic.sh.cn,地方国资委,渔业,600097.SH,农、林、牧、渔业,A,渔业,4,15
"""5f4adead2018c1179b9dd3ba""",600098,广州发展,上海主板,869184000000,0,广州市人民政府国有资产监督管理委员会,62.82%,广州发展集团股份有限公司,5316,Guangzhou Development Group Incorporated,1992-11-13,1997-07-18,公用事业 — 电力,广东省广州市天河区临江大道3号31-32楼,从事电力产业项目的设计、投资、工程总承包建设、生产、管理、销售。,86-020-37850968,广东省,27.26亿元,1608513530538,www.gdg.com.cn,地方国资委,电力,600098.SH,电力、热力、燃气及水的生产和供应业,D,电力、热力生产和供应业,44,10
"""5f4adead2018c1179b9dd3bb""",600099,林海股份,上海主板,867974400000,0,国务院国有资产监督管理委员会,42.10%,林海股份有限公司,572,"Linhai Co.,Ltd.",1997-06-28,1997-07-04,汽车 — 其他交运设备,江苏省泰州市海陵区迎春西路199号,主要从事摩托车及特种车和动力及园林机械产品的生产制造。,86-0523-86992226;86-0523-86568091,江苏省,2.19亿元,1608513536294,www.linhai.cn,国资委,其他交运设备,600099.SH,制造业,C,铁路、船舶、航空航天和其它运输设备制造业,37,13
"""5f4adead2018c1179b9dd3bc""",600100,同方股份,上海主板,867369600000,0,国务院国有资产监督管理委员会,21.00%,同方股份有限公司,13111,"Tsinghua Tongfang Co.,Ltd",1997-06-25,1997-06-27,计算机 — 计算机设备,北京市海淀区清华同方科技大厦A座29层,计算机、信息技术及能源。,86-010-82399888,北京市,29.64亿元,1608513543857,www.thtf.com.cn,国资委,计算机设备,600100.SH,制造业,C,计算机、通信和其他电子设备制造业,39,11
"""5f4adead2018c1179b9dd3bd""",600101,明星电力,上海主板,867369600000,0,国务院国有资产管理委员会,20.07%,四川明星电力股份有限公司,1755,"Sichuan Mingxing Electric Power Co.,Ltd.",1988-04-29,1997-06-27,公用事业 — 电力,四川省遂宁市船山区开发区明月路56号,水力发电、供电和自来水生产、销售,86-0825-2210829;86-0825-2210081,四川省,4.21亿元,1608513548600,www.mxdl.com.cn,国资委,电力,600101.SH,电力、热力、燃气及水的生产和供应业,D,电力、热力生产和供应业,44,18
"""5f4adead2018c1179b9dd3be""",600103,青山纸业,上海主板,867888000000,0,福建省人民政府国有资产监督管理委员会,27.01%,福建省青山纸业股份有限公司,3724,"Fujian Qingshan Paper Industry Co.,Ltd.",1993-04-01,1997-07-03,轻工制造 — 造纸Ⅱ,福建省三明市沙县青州镇青山路1号,主要从事纸袋纸系列产品及副产品、浆粕、精制牛皮纸、浆板、发电等产品的生产和销售。,86-0591-83367773,福建省,23.06亿元,1608513558021,www.qingshanpaper.com,地方国资委,造纸Ⅱ,600103.SH,制造业,C,造纸及纸制品业,21,6
"""5f4adead2018c1179b9dd3bf""",600104,上汽集团,上海主板,880416000000,0,上海市国有资产监督管理委员会,71.24%,上海汽车集团股份有限公司,216360,Saic Motor Corporation Limited,1984-04-16,1997-11-25,汽车 — 汽车整车,上海市静安区威海路489号,汽车，摩托车，拖拉机等各种机动车整车，机械设备，总成及零部件的生产、销售，期刊出版，利用自有媒体发布广告，实业投资，货物及技术进出口业务，汽车租赁及机械设备租赁,86-021-22011138,上海市,116.83亿元,1608513564089,www.saicmotor.com,地方国资委,汽车整车,600104.SH,制造业,C,汽车制造业,36,19
